
epoch    batch             time    (avg time)        loss   (avg loss)    GAP score   (avg score)
---------------------------------------------------------------------------------------------------------
1     |  [880/23828]	|| 0.062 | (0.551)	|| 11.1114 | (11.0692)	|| 0.0000   |   (0.0008)	||
1     |  [890/23828]	|| 0.067 | (0.554)	|| 11.0631 | (11.0693)	|| 0.0000   |   (0.0008)	||
1     |  [900/23828]	|| 0.056 | (0.554)	|| 11.0892 | (11.0694)	|| 0.0000   |   (0.0008)	||
1     |  [910/23828]	|| 0.062 | (0.555)	|| 10.9470 | (11.0690)	|| 0.0000   |   (0.0008)	||
1     |  [920/23828]	|| 0.063 | (0.555)	|| 11.0634 | (11.0690)	|| 0.0000   |   (0.0008)	||
1     |  [930/23828]	|| 0.069 | (0.556)	|| 11.1745 | (11.0695)	|| 0.0000   |   (0.0008)	||
1     |  [940/23828]	|| 0.060 | (0.556)	|| 11.0627 | (11.0700)	|| 0.0000   |   (0.0008)	||
1     |  [950/23828]	|| 0.068 | (0.558)	|| 11.0775 | (11.0698)	|| 0.0000   |   (0.0008)	||
1     |  [960/23828]	|| 0.057 | (0.557)	|| 11.0583 | (11.0700)	|| 0.0000   |   (0.0008)	||
1     |  [970/23828]	|| 0.062 | (0.558)	|| 11.1240 | (11.0698)	|| 0.0000   |   (0.0007)	||
1     |  [980/23828]	|| 0.057 | (0.557)	|| 11.0749 | (11.0686)	|| 0.0000   |   (0.0007)	||
1     |  [990/23828]	|| 0.064 | (0.559)	|| 11.0711 | (11.0671)	|| 0.0000   |   (0.0007)	||
1     |  [1000/23828]	|| 0.061 | (0.559)	|| 11.0928 | (11.0674)	|| 0.0000   |   (0.0007)	||
1     |  [1010/23828]	|| 0.062 | (0.560)	|| 11.0319 | (11.0675)	|| 0.0000   |   (0.0007)	||
1     |  [1020/23828]	|| 0.056 | (0.559)	|| 11.0098 | (11.0676)	|| 0.0000   |   (0.0007)	||
1     |  [1030/23828]	|| 0.062 | (0.561)	|| 11.0856 | (11.0674)	|| 0.0000   |   (0.0007)	||
1     |  [1040/23828]	|| 0.058 | (0.560)	|| 11.0068 | (11.0667)	|| 0.0000   |   (0.0007)	||
1     |  [1050/23828]	|| 0.062 | (0.561)	|| 11.1202 | (11.0668)	|| 0.0000   |   (0.0007)	||
1     |  [1060/23828]	|| 0.058 | (0.561)	|| 8.8167 | (11.0605)	|| 0.0000   |   (0.0007)	||
1     |  [1070/23828]	|| 0.062 | (0.563)	|| 12.4671 | (11.0241)	|| 0.0000   |   (0.0050)	||
1     |  [1080/23828]	|| 0.056 | (0.563)	|| 11.0816 | (11.0308)	|| 0.0000   |   (0.0049)	||
1     |  [1090/23828]	|| 0.065 | (0.564)	|| 11.0766 | (11.0316)	|| 0.0000   |   (0.0049)	||
1     |  [1100/23828]	|| 0.062 | (0.564)	|| 11.0852 | (11.0318)	|| 0.0000   |   (0.0048)	||
1     |  [1110/23828]	|| 0.062 | (0.565)	|| 11.2536 | (11.0323)	|| 0.0000   |   (0.0048)	||
1     |  [1120/23828]	|| 0.056 | (0.565)	|| 11.2017 | (11.0326)	|| 0.0000   |   (0.0047)	||
1     |  [1130/23828]	|| 0.062 | (0.567)	|| 10.7506 | (11.0289)	|| 0.0000   |   (0.0047)	||
1     |  [1140/23828]	|| 0.058 | (0.566)	|| 11.1245 | (11.0294)	|| 0.0000   |   (0.0047)	||
1     |  [1150/23828]	|| 0.068 | (0.567)	|| 10.5383 | (11.0294)	|| 0.0000   |   (0.0046)	||
1     |  [1160/23828]	|| 0.060 | (0.566)	|| 11.1404 | (11.0299)	|| 0.0000   |   (0.0046)	||
1     |  [1170/23828]	|| 0.062 | (0.568)	|| 10.5596 | (11.0300)	|| 0.0000   |   (0.0045)	||
1     |  [1180/23828]	|| 0.062 | (0.567)	|| 11.0007 | (11.0301)	|| 0.0000   |   (0.0045)	||
1     |  [1190/23828]	|| 0.062 | (0.569)	|| 11.1559 | (11.0297)	|| 0.0000   |   (0.0045)	||
1     |  [1200/23828]	|| 0.058 | (0.569)	|| 11.0062 | (11.0301)	|| 0.0000   |   (0.0044)	||
1     |  [1210/23828]	|| 0.062 | (0.570)	|| 7.4127 | (11.0204)	|| 0.0000   |   (0.0044)	||
1     |  [1220/23828]	|| 0.060 | (0.570)	|| 12.3841 | (10.9979)	|| 0.0000   |   (0.0068)	||
1     |  [1230/23828]	|| 0.062 | (0.571)	|| 11.0444 | (10.9988)	|| 0.0000   |   (0.0068)	||
1     |  [1240/23828]	|| 0.062 | (0.571)	|| 11.1370 | (10.9989)	|| 0.0000   |   (0.0067)	||
1     |  [1250/23828]	|| 0.062 | (0.572)	|| 11.1956 | (10.9999)	|| 0.0000   |   (0.0066)	||
1     |  [1260/23828]	|| 0.056 | (0.572)	|| 11.0025 | (11.0005)	|| 0.0000   |   (0.0066)	||
1     |  [1270/23828]	|| 0.063 | (0.573)	|| 11.0983 | (11.0006)	|| 0.0000   |   (0.0065)	||
1     |  [1280/23828]	|| 0.057 | (0.572)	|| 11.0320 | (11.0015)	|| 0.0000   |   (0.0065)	||
1     |  [1290/23828]	|| 0.064 | (0.574)	|| 11.1239 | (11.0022)	|| 0.0000   |   (0.0064)	||
1     |  [1300/23828]	|| 0.062 | (0.573)	|| 11.1255 | (11.0022)	|| 0.0000   |   (0.0064)	||
1     |  [1310/23828]	|| 0.062 | (0.574)	|| 11.1837 | (11.0028)	|| 0.0000   |   (0.0063)	||
1     |  [1320/23828]	|| 0.063 | (0.574)	|| 11.1083 | (11.0032)	|| 0.0000   |   (0.0063)	||
1     |  [1330/23828]	|| 0.062 | (0.575)	|| 11.1518 | (11.0040)	|| 0.0000   |   (0.0062)	||
1     |  [1340/23828]	|| 0.057 | (0.575)	|| 10.8023 | (11.0044)	|| 0.0000   |   (0.0062)	||
1     |  [1350/23828]	|| 0.062 | (0.576)	|| 11.0687 | (11.0027)	|| 0.0000   |   (0.0062)	||
1     |  [1360/23828]	|| 0.062 | (0.575)	|| 11.0505 | (11.0033)	|| 0.0000   |   (0.0061)	||
1     |  [1370/23828]	|| 0.066 | (0.576)	|| 11.0736 | (11.0042)	|| 0.0000   |   (0.0061)	||
1     |  [1380/23828]	|| 0.062 | (0.575)	|| 11.0107 | (11.0043)	|| 0.0000   |   (0.0060)	||
1     |  [1390/23828]	|| 0.063 | (0.576)	|| 11.2679 | (11.0036)	|| 0.0000   |   (0.0060)	||
1     |  [1400/23828]	|| 0.062 | (0.576)	|| 10.9574 | (11.0042)	|| 0.0000   |   (0.0059)	||
1     |  [1410/23828]	|| 0.066 | (0.577)	|| 10.8969 | (11.0048)	|| 0.0000   |   (0.0059)	||
1     |  [1420/23828]	|| 0.060 | (0.577)	|| 11.0152 | (11.0051)	|| 0.0000   |   (0.0058)	||
1     |  [1430/23828]	|| 0.062 | (0.578)	|| 11.0041 | (11.0058)	|| 0.0000   |   (0.0058)	||
1     |  [1440/23828]	|| 0.059 | (0.577)	|| 11.1840 | (11.0065)	|| 0.0000   |   (0.0058)	||
1     |  [1450/23828]	|| 0.068 | (0.578)	|| 11.1611 | (11.0071)	|| 0.0000   |   (0.0057)	||
1     |  [1460/23828]	|| 0.056 | (0.578)	|| 11.1635 | (11.0071)	|| 0.0000   |   (0.0057)	||
1     |  [1470/23828]	|| 0.062 | (0.579)	|| 10.7761 | (11.0077)	|| 0.0000   |   (0.0057)	||
1     |  [1480/23828]	|| 0.057 | (0.578)	|| 11.1262 | (11.0075)	|| 0.0000   |   (0.0056)	||
1     |  [1490/23828]	|| 0.062 | (0.579)	|| 11.1901 | (11.0078)	|| 0.0000   |   (0.0056)	||
1     |  [1500/23828]	|| 0.068 | (0.578)	|| 10.9717 | (11.0082)	|| 0.0000   |   (0.0055)	||
1     |  [1510/23828]	|| 0.063 | (0.579)	|| 11.0217 | (11.0088)	|| 0.0000   |   (0.0055)	||
1     |  [1520/23828]	|| 0.057 | (0.579)	|| 11.1551 | (11.0092)	|| 0.0000   |   (0.0055)	||
1     |  [1530/23828]	|| 0.069 | (0.580)	|| 9.8331 | (11.0081)	|| 0.0000   |   (0.0054)	||
1     |  [1540/23828]	|| 0.067 | (0.579)	|| 11.1377 | (11.0065)	|| 0.0000   |   (0.0054)	||
1     |  [1550/23828]	|| 0.067 | (0.580)	|| 10.8265 | (11.0071)	|| 0.0000   |   (0.0054)	||
1     |  [1560/23828]	|| 0.056 | (0.580)	|| 10.6578 | (11.0069)	|| 0.0000   |   (0.0053)	||
1     |  [1570/23828]	|| 0.066 | (0.581)	|| 11.0092 | (11.0066)	|| 0.0000   |   (0.0053)	||
1     |  [1580/23828]	|| 0.063 | (0.580)	|| 10.4490 | (11.0025)	|| 0.0000   |   (0.0053)	||
1     |  [1590/23828]	|| 0.196 | (0.581)	|| 10.9861 | (11.0021)	|| 0.0000   |   (0.0052)	||
1     |  [1600/23828]	|| 0.063 | (0.581)	|| 11.0668 | (11.0022)	|| 0.0000   |   (0.0052)	||
1     |  [1610/23828]	|| 0.133 | (0.582)	|| 11.1102 | (11.0026)	|| 0.0000   |   (0.0052)	||
1     |  [1620/23828]	|| 0.062 | (0.581)	|| 11.1036 | (11.0027)	|| 0.0000   |   (0.0051)	||
1     |  [1630/23828]	|| 0.514 | (0.582)	|| 11.0697 | (11.0027)	|| 0.0000   |   (0.0051)	||
1     |  [1640/23828]	|| 0.067 | (0.582)	|| 11.0180 | (11.0033)	|| 0.0000   |   (0.0051)	||
1     |  [1650/23828]	|| 0.067 | (0.583)	|| 11.1507 | (11.0026)	|| 0.0000   |   (0.0050)	||
1     |  [1660/23828]	|| 0.061 | (0.583)	|| 10.7560 | (11.0027)	|| 0.0000   |   (0.0050)	||
1     |  [1670/23828]	|| 1.240 | (0.584)	|| 11.1467 | (11.0031)	|| 0.0000   |   (0.0050)	||
1     |  [1680/23828]	|| 0.062 | (0.583)	|| 11.1105 | (11.0033)	|| 0.0000   |   (0.0049)	||
1     |  [1690/23828]	|| 1.220 | (0.584)	|| 10.9974 | (11.0034)	|| 0.0000   |   (0.0049)	||
1     |  [1700/23828]	|| 0.058 | (0.583)	|| 11.0811 | (11.0037)	|| 0.0000   |   (0.0049)	||
1     |  [1710/23828]	|| 0.633 | (0.584)	|| 8.2463 | (10.9996)	|| 0.0000   |   (0.0049)	||
1     |  [1720/23828]	|| 0.062 | (0.584)	|| 13.1347 | (10.9786)	|| 0.0000   |   (0.0073)	||
1     |  [1730/23828]	|| 0.704 | (0.584)	|| 11.1196 | (10.9810)	|| 0.0000   |   (0.0072)	||
1     |  [1740/23828]	|| 0.063 | (0.584)	|| 10.7946 | (10.9815)	|| 0.0000   |   (0.0072)	||
1     |  [1750/23828]	|| 1.691 | (0.585)	|| 11.1845 | (10.9812)	|| 0.0000   |   (0.0071)	||
1     |  [1760/23828]	|| 0.062 | (0.584)	|| 11.2029 | (10.9817)	|| 0.0000   |   (0.0071)	||
1     |  [1770/23828]	|| 1.858 | (0.585)	|| 11.0315 | (10.9822)	|| 0.0000   |   (0.0071)	||
1     |  [1780/23828]	|| 0.059 | (0.585)	|| 9.5694 | (10.9797)	|| 0.0000   |   (0.0070)	||
1     |  [1790/23828]	|| 2.171 | (0.586)	|| 11.2565 | (10.9753)	|| 0.0000   |   (0.0070)	||
1     |  [1800/23828]	|| 0.062 | (0.586)	|| 11.1058 | (10.9764)	|| 0.0000   |   (0.0070)	||
1     |  [1810/23828]	|| 2.680 | (0.586)	|| 10.9731 | (10.9766)	|| 0.0000   |   (0.0069)	||
1     |  [1820/23828]	|| 0.062 | (0.586)	|| 10.9892 | (10.9767)	|| 0.0000   |   (0.0069)	||
1     |  [1830/23828]	|| 2.310 | (0.587)	|| 11.1695 | (10.9764)	|| 0.0000   |   (0.0068)	||
1     |  [1840/23828]	|| 0.067 | (0.586)	|| 11.0748 | (10.9765)	|| 0.0000   |   (0.0068)	||
1     |  [1850/23828]	|| 2.582 | (0.587)	|| 10.9591 | (10.9770)	|| 0.0000   |   (0.0068)	||
1     |  [1860/23828]	|| 0.067 | (0.587)	|| 11.0825 | (10.9775)	|| 0.0000   |   (0.0067)	||
1     |  [1870/23828]	|| 2.107 | (0.587)	|| 11.1045 | (10.9777)	|| 0.0000   |   (0.0067)	||
1     |  [1880/23828]	|| 0.063 | (0.587)	|| 11.1631 | (10.9782)	|| 0.0000   |   (0.0067)	||
1     |  [1890/23828]	|| 2.382 | (0.588)	|| 11.0288 | (10.9786)	|| 0.0000   |   (0.0066)	||
1     |  [1900/23828]	|| 0.057 | (0.587)	|| 11.1371 | (10.9792)	|| 0.0000   |   (0.0066)	||
1     |  [1910/23828]	|| 2.415 | (0.588)	|| 10.8221 | (10.9794)	|| 0.0000   |   (0.0066)	||
1     |  [1920/23828]	|| 0.066 | (0.588)	|| 10.2535 | (10.9787)	|| 0.0000   |   (0.0065)	||
1     |  [1930/23828]	|| 2.474 | (0.589)	|| 11.1246 | (10.9783)	|| 0.0000   |   (0.0065)	||
1     |  [1940/23828]	|| 0.062 | (0.588)	|| 11.2320 | (10.9786)	|| 0.0000   |   (0.0064)	||
1     |  [1950/23828]	|| 2.143 | (0.589)	|| 11.2515 | (10.9790)	|| 0.0000   |   (0.0064)	||
1     |  [1960/23828]	|| 0.062 | (0.588)	|| 10.8535 | (10.9795)	|| 0.0000   |   (0.0064)	||
1     |  [1970/23828]	|| 2.122 | (0.589)	|| 10.9372 | (10.9801)	|| 0.0000   |   (0.0064)	||
1     |  [1980/23828]	|| 0.062 | (0.588)	|| 10.9260 | (10.9804)	|| 0.0000   |   (0.0063)	||
1     |  [1990/23828]	|| 2.313 | (0.589)	|| 11.1556 | (10.9808)	|| 0.0000   |   (0.0063)	||
1     |  [2000/23828]	|| 0.064 | (0.589)	|| 10.8222 | (10.9808)	|| 0.0000   |   (0.0063)	||
1     |  [2010/23828]	|| 2.020 | (0.589)	|| 11.1882 | (10.9808)	|| 0.0000   |   (0.0062)	||
1     |  [2020/23828]	|| 0.059 | (0.589)	|| 11.0614 | (10.9816)	|| 0.0000   |   (0.0062)	||
1     |  [2030/23828]	|| 2.161 | (0.590)	|| 11.0267 | (10.9816)	|| 0.0000   |   (0.0062)	||
1     |  [2040/23828]	|| 0.057 | (0.590)	|| 10.5625 | (10.9815)	|| 0.0000   |   (0.0061)	||
1     |  [2050/23828]	|| 2.330 | (0.590)	|| 11.1076 | (10.9799)	|| 0.0000   |   (0.0061)	||
1     |  [2060/23828]	|| 0.066 | (0.590)	|| 11.1605 | (10.9802)	|| 0.0000   |   (0.0061)	||
1     |  [2070/23828]	|| 2.289 | (0.590)	|| 11.0399 | (10.9803)	|| 0.0000   |   (0.0060)	||
1     |  [2080/23828]	|| 0.062 | (0.590)	|| 10.9655 | (10.9808)	|| 0.0000   |   (0.0060)	||
1     |  [2090/23828]	|| 2.153 | (0.590)	|| 11.0354 | (10.9811)	|| 0.0000   |   (0.0060)	||
1     |  [2100/23828]	|| 0.067 | (0.590)	|| 10.9499 | (10.9814)	|| 0.0000   |   (0.0060)	||
1     |  [2110/23828]	|| 2.640 | (0.591)	|| 10.8553 | (10.9817)	|| 0.0000   |   (0.0059)	||
1     |  [2120/23828]	|| 0.061 | (0.591)	|| 11.0844 | (10.9763)	|| 0.0000   |   (0.0059)	||
1     |  [2130/23828]	|| 2.378 | (0.591)	|| 11.1224 | (10.9761)	|| 0.0000   |   (0.0059)	||
1     |  [2140/23828]	|| 0.063 | (0.591)	|| 11.1335 | (10.9768)	|| 0.0000   |   (0.0058)	||
1     |  [2150/23828]	|| 2.218 | (0.592)	|| 10.6974 | (10.9769)	|| 0.0000   |   (0.0058)	||
1     |  [2160/23828]	|| 0.062 | (0.591)	|| 11.0691 | (10.9772)	|| 0.0000   |   (0.0058)	||
1     |  [2170/23828]	|| 1.982 | (0.592)	|| 11.3512 | (10.9754)	|| 0.0000   |   (0.0058)	||
1     |  [2180/23828]	|| 0.062 | (0.592)	|| 11.3173 | (10.9757)	|| 0.0000   |   (0.0057)	||
1     |  [2190/23828]	|| 2.083 | (0.592)	|| 10.9907 | (10.9761)	|| 0.0000   |   (0.0057)	||
1     |  [2200/23828]	|| 0.063 | (0.592)	|| 11.0602 | (10.9767)	|| 0.0000   |   (0.0057)	||
1     |  [2210/23828]	|| 2.089 | (0.592)	|| 11.0272 | (10.9759)	|| 0.0000   |   (0.0057)	||
1     |  [2220/23828]	|| 0.063 | (0.592)	|| 10.7440 | (10.9762)	|| 0.0000   |   (0.0056)	||
1     |  [2230/23828]	|| 2.440 | (0.592)	|| 11.1310 | (10.9765)	|| 0.0000   |   (0.0056)	||
1     |  [2240/23828]	|| 0.062 | (0.592)	|| 10.9108 | (10.9767)	|| 0.0000   |   (0.0056)	||
1     |  [2250/23828]	|| 2.206 | (0.592)	|| 11.1810 | (10.9751)	|| 0.0000   |   (0.0056)	||
1     |  [2260/23828]	|| 0.062 | (0.592)	|| 11.1730 | (10.9759)	|| 0.0000   |   (0.0055)	||
